date,YYYY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,date,year,month,day,nshor,wshor,almo,dh,winw,wspd,wdir,nsd,ssd
2015-12-20,2015.0,12.0,21.0,1.0,34.0,999.0,,,2.49,9.88,6.87,32.0,9999.0,999.0,25.2,999.0,,,2015-12-21 01:34:00,2015.0,12.0,20.0,4.0,1.0,2.0,3.0,8.0,7.0,4.0,3.0,5
2015-12-21,2015.0,12.0,21.0,21.0,4.0,999.0,,,2.54,9.88,7.37,39.0,9999.0,999.0,25.3,999.0,,,2015-12-21 21:04:00,2015.0,12.0,21.0,4.0,1.0,2.0,3.0,7.0,7.0,4.0,3.0,5
2015-12-22,2015.0,12.0,22.0,21.0,34.0,999.0,,,2.17,9.88,7.09,37.0,9999.0,999.0,25.3,999.0,,,2015-12-22 21:34:00,2015.0,12.0,22.0,4.0,3.0,2.0,3.0,6.0,6.0,5.0,16.0,5
2015-12-23,2015.0,12.0,23.0,17.0,4.0,999.0,,,1.63,13.33,7.46,327.0,9999.0,999.0,25.4,999.0,,,2015-12-23 17:04:00,2015.0,12.0,23.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,16.0,5
2015-12-24,2015.0,12.0,25.0,2.0,34.0,999.0,,,1.61,11.76,7.89,320.0,9999.0,999.0,25.4,999.0,,,2015-12-25 02:34:00,2015.0,12.0,24.0,4.0,2.0,2.0,3.0,4.0,3.0,5.0,15.0,5
2015-12-25,2015.0,12.0,26.0,23.0,34.0,999.0,,,1.76,12.5,6.21,320.0,9999.0,999.0,25.5,999.0,,,2015-12-26 00:34:00,2015.0,12.0,25.0,3.0,1.0,1.0,2.0,3.0,5.0,3.0,16.0,5
2015-12-26,2015.0,12.0,27.0,0.0,34.0,999.0,,,1.92,6.67,5.79,40.0,9999.0,999.0,25.3,999.0,,,2015-12-27 00:34:00,2015.0,12.0,26.0,4.0,3.0,3.0,3.0,4.0,6.0,4.0,15.0,10
2015-12-27,2015.0,12.0,27.0,19.0,34.0,999.0,,,2.97,12.5,8.6,325.0,9999.0,999.0,25.2,999.0,,,2015-12-27 19:34:00,2015.0,12.0,27.0,8.0,5.0,4.0,4.0,5.0,6.0,5.0,15.0,10
2015-12-28,2015.0,12.0,28.0,18.0,4.0,999.0,,,3.34,15.38,12.01,327.0,9999.0,999.0,25.1,999.0,,,2015-12-28 18:04:00,2015.0,12.0,28.0,10.0,6.0,3.0,4.0,4.0,4.0,5.0,16.0,9
2015-12-29,2015.0,12.0,29.0,18.0,4.0,999.0,,,1.83,9.88,8.78,9.0,9999.0,999.0,25.2,999.0,,,2015-12-29 18:04:00,2015.0,12.0,29.0,3.0,2.0,2.0,3.0,4.0,2.0,17.0,16.0,5
2015-12-30,2015.0,12.0,30.0,22.0,4.0,999.0,,,1.64,5.88,5.42,358.0,9999.0,999.0,25.2,999.0,,,2015-12-30 22:04:00,2015.0,12.0,30.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,16.0,5
2015-12-31,2016.0,12.0,31.0,20.0,4.0,999.0,,,3.32,15.38,11.65,327.0,9999.0,999.0,25.4,999.0,,,2016-01-01 01:04:00,2015.0,12.0,31.0,15.0,12.0,2.0,2.0,3.0,2.0,17.0,16.0,52016
2016-01-01,2016.0,1.0,1.0,18.0,4.0,999.0,,,3.43,14.29,11.77,323.0,9999.0,999.0,25.1,999.0,,,2016-01-01 18:04:00,,,,,,,,,,,,
2016-01-02,2016.0,1.0,2.0,23.0,34.0,999.0,,,3.55,13.33,10.6,317.0,9999.0,999.0,25.1,999.0,,,2016-01-02 23:34:00,2016.0,1.0,2.0,15.0,10.0,2.0,2.0,2.0,3.0,5.0,15.0,999
2016-01-03,2016.0,1.0,3.0,17.0,4.0,999.0,,,3.28,13.33,11.0,327.0,9999.0,999.0,25.0,999.0,,,2016-01-03 17:04:00,2016.0,1.0,3.0,12.0,8.0,2.0,2.0,2.0,3.0,3.0,15.0,999
2016-01-04,2016.0,1.0,4.0,20.0,34.0,999.0,,,5.14,16.67,14.29,321.0,9999.0,999.0,25.0,999.0,,,2016-01-04 20:34:00,2016.0,1.0,4.0,20.0,15.0,2.0,2.0,6.0,3.0,5.0,16.0,999
2016-01-05,2016.0,1.0,5.0,19.0,34.0,999.0,,,3.53,14.29,10.65,334.0,9999.0,999.0,25.0,999.0,,,2016-01-05 19:34:00,2016.0,1.0,5.0,12.0,8.0,2.0,2.0,4.0,4.0,4.0,16.0,999
2016-01-06,2016.0,1.0,7.0,3.0,4.0,999.0,,,2.97,14.29,10.81,330.0,9999.0,999.0,25.4,999.0,,,2016-01-07 03:04:00,2016.0,1.0,6.0,10.0,5.0,2.0,2.0,3.0,4.0,5.0,16.0,999
2016-01-07,2016.0,1.0,7.0,18.0,4.0,999.0,,,2.11,13.33,10.73,325.0,9999.0,999.0,25.3,999.0,,,2016-01-07 18:04:00,2016.0,1.0,7.0,7.0,3.0,1.0,1.0,2.0,2.0,17.0,16.0,999
2016-01-08,2016.0,1.0,9.0,3.0,4.0,999.0,,,2.09,14.29,9.81,331.0,9999.0,999.0,25.3,999.0,,,2016-01-09 03:04:00,2016.0,1.0,8.0,7.0,3.0,1.0,1.0,2.0,2.0,17.0,16.0,999
2016-01-09,2016.0,1.0,10.0,3.0,34.0,999.0,,,2.75,12.5,9.44,316.0,9999.0,999.0,25.2,999.0,,,2016-01-10 03:34:00,2016.0,1.0,9.0,8.0,3.0,2.0,2.0,2.0,4.0,13.0,16.0,999
2016-01-10,2016.0,1.0,11.0,3.0,4.0,999.0,,,4.18,12.5,11.3,318.0,9999.0,999.0,25.2,999.0,,,2016-01-11 03:04:00,2016.0,1.0,10.0,18.0,12.0,4.0,3.0,6.0,2.0,17.0,16.0,11
2016-01-11,2016.0,1.0,12.0,3.0,34.0,999.0,,,3.39,14.29,11.96,335.0,9999.0,999.0,25.3,999.0,,,2016-01-12 03:34:00,2016.0,1.0,11.0,15.0,10.0,4.0,3.0,6.0,2.0,17.0,16.0,11
2016-01-12,2016.0,1.0,13.0,1.0,34.0,999.0,,,2.75,11.76,11.64,334.0,9999.0,999.0,25.5,999.0,,,2016-01-13 01:34:00,2016.0,1.0,12.0,10.0,6.0,3.0,3.0,4.0,2.0,17.0,16.0,11
2016-01-13,2016.0,1.0,13.0,18.0,4.0,999.0,,,2.29,13.33,10.57,332.0,9999.0,999.0,25.3,999.0,,,2016-01-13 18:04:00,2016.0,1.0,13.0,8.0,5.0,2.0,2.0,3.0,2.0,17.0,16.0,11
2016-01-14,2016.0,1.0,15.0,3.0,4.0,999.0,,,1.61,10.53,8.31,332.0,9999.0,999.0,25.6,999.0,,,2016-01-15 03:04:00,2016.0,1.0,14.0,3.0,2.0,2.0,2.0,2.0,2.0,17.0,16.0,11
2016-01-15,2016.0,1.0,15.0,20.0,34.0,999.0,,,6.5,18.18,14.37,320.0,9999.0,999.0,25.5,999.0,,,2016-01-15 20:34:00,2016.0,1.0,15.0,27.0,20.0,2.0,2.0,8.0,3.0,3.0,16.0,999
2016-01-16,2016.0,1.0,16.0,17.0,34.0,999.0,,,5.29,16.67,12.68,314.0,9999.0,999.0,25.5,999.0,,,2016-01-16 17:34:00,2016.0,1.0,16.0,20.0,15.0,2.0,2.0,6.0,2.0,17.0,16.0,999
2016-01-17,2016.0,1.0,17.0,22.0,4.0,999.0,,,3.73,13.33,11.82,317.0,9999.0,999.0,26.0,999.0,,,2016-01-17 22:04:00,2016.0,1.0,17.0,15.0,10.0,3.0,3.0,6.0,2.0,17.0,16.0,10
2016-01-18,2016.0,1.0,18.0,21.0,4.0,999.0,,,3.16,13.33,11.77,331.0,9999.0,999.0,25.7,999.0,,,2016-01-18 21:04:00,2016.0,1.0,18.0,10.0,6.0,3.0,3.0,6.0,2.0,17.0,16.0,10
2016-01-19,2016.0,1.0,19.0,20.0,34.0,999.0,,,2.67,13.33,11.81,338.0,9999.0,999.0,25.5,999.0,,,2016-01-19 20:34:00,2016.0,1.0,19.0,10.0,5.0,3.0,3.0,6.0,2.0,17.0,16.0,9
2016-01-20,2016.0,1.0,20.0,21.0,34.0,999.0,,,5.54,18.18,14.43,316.0,9999.0,999.0,25.5,999.0,,,2016-01-20 21:34:00,2016.0,1.0,20.0,23.0,15.0,3.0,3.0,8.0,3.0,1.0,16.0,9
2016-01-21,2016.0,1.0,21.0,19.0,4.0,999.0,,,3.51,14.29,10.78,317.0,9999.0,999.0,25.4,999.0,,,2016-01-21 19:04:00,2016.0,1.0,21.0,15.0,8.0,2.0,2.0,5.0,3.0,2.0,16.0,9
2016-01-22,2016.0,1.0,22.0,17.0,4.0,999.0,,,2.37,11.76,9.9,318.0,9999.0,999.0,25.3,999.0,,,2016-01-22 17:04:00,2016.0,1.0,22.0,6.0,3.0,2.0,2.0,4.0,3.0,4.0,16.0,9
2016-01-23,2016.0,1.0,23.0,19.0,34.0,999.0,,,1.68,9.88,9.33,341.0,9999.0,999.0,25.3,999.0,,,2016-01-23 19:34:00,2016.0,1.0,23.0,3.0,1.0,2.0,2.0,2.0,2.0,17.0,16.0,999
2016-01-24,2016.0,1.0,25.0,3.0,34.0,999.0,,,1.72,15.38,12.3,309.0,9999.0,999.0,25.5,999.0,,,2016-01-25 03:34:00,2016.0,1.0,24.0,8.0,4.0,2.0,2.0,2.0,2.0,17.0,14.0,999
2016-01-25,2016.0,1.0,26.0,1.0,4.0,999.0,,,3.92,15.38,12.44,318.0,9999.0,999.0,25.5,999.0,,,2016-01-26 01:04:00,2016.0,1.0,25.0,18.0,8.0,3.0,3.0,5.0,3.0,3.0,14.0,13
2016-01-26,2016.0,1.0,26.0,18.0,34.0,999.0,,,3.76,14.29,11.54,309.0,9999.0,999.0,25.2,999.0,,,2016-01-26 18:34:00,2016.0,1.0,26.0,12.0,5.0,3.0,3.0,4.0,2.0,17.0,14.0,13
2016-01-27,2016.0,1.0,28.0,2.0,4.0,999.0,,,6.06,18.18,15.72,320.0,9999.0,999.0,25.7,999.0,,,2016-01-28 02:04:00,2016.0,1.0,27.0,30.0,25.0,3.0,3.0,8.0,3.0,9.0,15.0,13
2016-01-28,2016.0,1.0,28.0,17.0,4.0,999.0,,,4.58,15.38,13.8,314.0,9999.0,999.0,25.3,999.0,,,2016-01-28 17:04:00,2016.0,1.0,28.0,18.0,15.0,2.0,2.0,4.0,2.0,17.0,15.0,999
2016-01-29,2016.0,1.0,30.0,3.0,4.0,999.0,,,2.54,12.5,11.11,316.0,9999.0,999.0,25.7,999.0,,,2016-01-30 03:04:00,2016.0,1.0,29.0,9.0,4.0,2.0,2.0,2.0,2.0,17.0,15.0,999
2016-01-30,2016.0,1.0,30.0,22.0,34.0,999.0,,,2.47,12.5,9.9,316.0,9999.0,999.0,25.5,999.0,,,2016-01-30 22:34:00,2016.0,1.0,30.0,7.0,4.0,2.0,2.0,2.0,3.0,4.0,15.0,999
2016-01-31,2016.0,2.0,1.0,0.0,4.0,999.0,,,1.81,11.76,7.49,317.0,9999.0,999.0,25.4,999.0,,,2016-02-01 00:04:00,2016.0,1.0,31.0,4.0,2.0,2.0,2.0,2.0,4.0,5.0,15.0,999
2016-02-01,2016.0,2.0,2.0,2.0,4.0,999.0,,,2.89,15.38,11.47,310.0,9999.0,999.0,25.3,999.0,,,2016-02-02 02:04:00,2016.0,2.0,1.0,10.0,6.0,2.0,2.0,3.0,3.0,5.0,15.0,999
2016-02-02,2016.0,2.0,3.0,3.0,34.0,999.0,,,2.95,15.38,12.06,316.0,9999.0,999.0,25.3,999.0,,,2016-02-03 03:34:00,2016.0,2.0,2.0,12.0,6.0,2.0,2.0,3.0,4.0,4.0,15.0,999
2016-02-03,2016.0,2.0,3.0,20.0,34.0,999.0,,,3.03,13.33,11.88,318.0,9999.0,999.0,25.3,999.0,,,2016-02-03 20:34:00,2016.0,2.0,3.0,12.0,6.0,2.0,2.0,3.0,4.0,5.0,15.0,999
2016-02-04,2016.0,2.0,4.0,20.0,34.0,999.0,,,1.93,11.76,9.88,323.0,9999.0,999.0,25.7,999.0,,,2016-02-04 20:34:00,2016.0,2.0,4.0,6.0,3.0,2.0,2.0,3.0,4.0,5.0,15.0,999
2016-02-05,2016.0,2.0,6.0,3.0,34.0,999.0,,,1.37,11.76,9.22,328.0,9999.0,999.0,25.8,999.0,,,2016-02-06 03:34:00,2016.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,7.0,15.0,999
2016-02-06,2016.0,2.0,6.0,18.0,34.0,999.0,,,1.4,10.53,9.49,323.0,9999.0,999.0,25.5,999.0,,,2016-02-06 18:34:00,2016.0,2.0,6.0,3.0,1.0,1.0,2.0,2.0,3.0,13.0,15.0,999
2016-02-07,2016.0,2.0,8.0,1.0,4.0,999.0,,,3.25,11.11,7.86,325.0,9999.0,999.0,25.3,999.0,,,2016-02-08 01:04:00,2016.0,2.0,7.0,6.0,4.0,1.0,2.0,4.0,5.0,1.0,16.0,999
2016-02-08,2016.0,2.0,8.0,17.0,34.0,999.0,,,3.51,11.76,9.47,334.0,9999.0,999.0,25.2,999.0,,,2016-02-08 17:34:00,2016.0,2.0,8.0,8.0,5.0,1.0,2.0,5.0,4.0,2.0,16.0,999
2016-02-09,2016.0,2.0,9.0,17.0,4.0,999.0,,,2.57,14.29,10.15,331.0,9999.0,999.0,25.2,999.0,,,2016-02-09 17:04:00,2016.0,2.0,9.0,8.0,4.0,2.0,2.0,4.0,2.0,17.0,16.0,11
2016-02-10,2016.0,2.0,11.0,3.0,34.0,999.0,,,4.31,18.18,14.47,325.0,9999.0,999.0,25.5,999.0,,,2016-02-11 03:34:00,2016.0,2.0,10.0,22.0,15.0,2.0,2.0,6.0,2.0,17.0,16.0,11
2016-02-11,2016.0,2.0,12.0,23.0,34.0,999.0,,,4.02,16.67,13.06,328.0,9999.0,999.0,25.5,999.0,,,2016-02-12 02:04:00,2016.0,2.0,11.0,18.0,12.0,1.0,2.0,7.0,4.0,4.0,16.0,999
2016-02-12,2016.0,2.0,12.0,17.0,34.0,999.0,,,3.08,13.33,10.94,328.0,9999.0,999.0,25.3,999.0,,,2016-02-12 17:34:00,2016.0,2.0,12.0,10.0,6.0,1.0,2.0,4.0,5.0,5.0,16.0,999
2016-02-13,2016.0,2.0,13.0,17.0,4.0,999.0,,,1.73,13.33,8.33,328.0,9999.0,999.0,25.1,999.0,,,2016-02-13 17:04:00,2016.0,2.0,13.0,4.0,2.0,1.0,2.0,3.0,4.0,5.0,16.0,999
2016-02-14,2016.0,2.0,15.0,3.0,4.0,999.0,,,2.01,16.67,10.4,311.0,9999.0,999.0,25.4,999.0,,,2016-02-15 03:04:00,2016.0,2.0,14.0,10.0,6.0,2.0,2.0,2.0,4.0,5.0,14.0,999
2016-02-15,2016.0,2.0,16.0,2.0,34.0,999.0,,,2.72,14.29,8.03,309.0,9999.0,999.0,25.2,999.0,,,2016-02-16 02:34:00,2016.0,2.0,15.0,8.0,4.0,2.0,2.0,3.0,6.0,4.0,14.0,999
2016-02-16,2016.0,2.0,16.0,23.0,34.0,999.0,,,3.68,9.09,7.69,359.0,9999.0,999.0,24.9,999.0,,,2016-02-16 23:34:00,2016.0,2.0,16.0,7.0,4.0,2.0,2.0,5.0,7.0,3.0,14.0,13
2016-02-17,2016.0,2.0,17.0,17.0,4.0,999.0,,,2.97,12.5,7.07,318.0,9999.0,999.0,24.6,999.0,,,2016-02-17 17:04:00,2016.0,2.0,17.0,4.0,2.0,1.0,2.0,6.0,6.0,3.0,15.0,999
2016-02-18,2016.0,2.0,18.0,18.0,4.0,999.0,,,2.67,11.76,6.67,334.0,9999.0,999.0,24.7,999.0,,,2016-02-18 18:04:00,2016.0,2.0,18.0,4.0,2.0,1.0,2.0,5.0,6.0,3.0,16.0,999
2016-02-19,2016.0,2.0,19.0,18.0,34.0,999.0,,,1.73,11.76,6.47,344.0,9999.0,999.0,24.7,999.0,,,2016-02-19 18:34:00,2016.0,2.0,19.0,4.0,2.0,1.0,2.0,4.0,4.0,5.0,16.0,999
2016-02-20,2016.0,2.0,20.0,18.0,4.0,999.0,,,1.85,12.5,9.53,331.0,9999.0,999.0,24.6,999.0,,,2016-02-20 18:04:00,2016.0,2.0,20.0,3.0,1.0,1.0,2.0,2.0,2.0,17.0,16.0,999
2016-02-21,2016.0,2.0,22.0,3.0,34.0,999.0,,,2.75,8.33,6.7,323.0,9999.0,999.0,24.6,999.0,,,2016-02-22 03:34:00,2016.0,2.0,21.0,6.0,4.0,3.0,3.0,2.0,6.0,13.0,15.0,13
2016-02-22,2016.0,2.0,22.0,19.0,4.0,999.0,,,8.47,16.67,14.6,334.0,9999.0,999.0,24.6,999.0,,,2016-02-22 19:04:00,2016.0,2.0,22.0,35.0,30.0,2.0,2.0,20.0,3.0,16.0,16.0,999
2016-02-23,2016.0,2.0,23.0,19.0,4.0,999.0,,,6.12,15.38,12.57,330.0,9999.0,999.0,24.6,999.0,,,2016-02-23 19:04:00,2016.0,2.0,23.0,25.0,20.0,2.0,2.0,15.0,2.0,17.0,16.0,999
2016-02-24,2016.0,2.0,24.0,19.0,4.0,999.0,,,3.28,11.76,9.69,335.0,9999.0,999.0,24.6,999.0,,,2016-02-24 19:04:00,2016.0,2.0,24.0,9.0,6.0,2.0,2.0,6.0,2.0,17.0,16.0,11
2016-02-25,2016.0,2.0,25.0,18.0,34.0,999.0,,,6.68,20.0,14.55,317.0,9999.0,999.0,24.7,999.0,,,2016-02-25 18:34:00,2016.0,2.0,25.0,30.0,15.0,2.0,2.0,12.0,4.0,3.0,15.0,11
2016-02-26,2016.0,2.0,26.0,17.0,34.0,999.0,,,5.47,14.29,12.71,324.0,9999.0,999.0,24.7,999.0,,,2016-02-26 17:34:00,2016.0,2.0,26.0,25.0,15.0,2.0,2.0,8.0,2.0,17.0,15.0,11
2016-02-27,2016.0,2.0,28.0,2.0,4.0,999.0,,,2.84,14.29,10.38,325.0,9999.0,999.0,25.1,999.0,,,2016-02-28 02:04:00,2016.0,2.0,27.0,10.0,6.0,2.0,2.0,6.0,2.0,17.0,16.0,999
2016-02-28,2016.0,2.0,28.0,20.0,34.0,999.0,,,4.15,14.29,12.32,339.0,9999.0,999.0,25.3,999.0,,,2016-02-28 20:34:00,2016.0,2.0,28.0,15.0,10.0,2.0,2.0,8.0,2.0,17.0,16.0,999
2016-02-29,2016.0,3.0,1.0,3.0,34.0,999.0,,,2.52,14.29,8.66,324.0,9999.0,999.0,25.4,999.0,,,2016-03-01 03:34:00,2016.0,2.0,29.0,8.0,6.0,2.0,2.0,4.0,3.0,1.0,16.0,999
2016-03-01,2016.0,3.0,2.0,3.0,34.0,999.0,,,4.89,15.38,10.72,314.0,9999.0,999.0,25.2,999.0,,,2016-03-02 03:34:00,2016.0,3.0,1.0,20.0,18.0,2.0,2.0,6.0,5.0,16.0,16.0,999
2016-03-02,2016.0,3.0,3.0,3.0,34.0,999.0,,,4.98,14.29,11.69,325.0,9999.0,999.0,25.1,999.0,,,2016-03-03 03:34:00,2016.0,3.0,2.0,18.0,18.0,2.0,2.0,6.0,3.0,3.0,16.0,999
2016-03-03,2016.0,3.0,3.0,17.0,4.0,999.0,,,3.89,16.67,12.43,320.0,9999.0,999.0,25.0,999.0,,,2016-03-03 17:04:00,2016.0,3.0,3.0,15.0,12.0,2.0,2.0,5.0,2.0,17.0,16.0,999
2016-03-04,2016.0,3.0,4.0,18.0,4.0,999.0,,,2.96,13.33,10.31,321.0,9999.0,999.0,25.0,999.0,,,2016-03-04 18:04:00,2016.0,3.0,4.0,10.0,6.0,2.0,2.0,4.0,2.0,17.0,16.0,999
2016-03-05,2016.0,3.0,5.0,17.0,4.0,999.0,,,2.95,11.11,10.27,338.0,9999.0,999.0,24.9,999.0,,,2016-03-05 17:04:00,2016.0,3.0,5.0,8.0,4.0,2.0,2.0,3.0,2.0,17.0,14.0,999
2016-03-06,2016.0,3.0,7.0,2.0,34.0,999.0,,,3.46,15.38,12.69,300.0,9999.0,999.0,25.1,999.0,,,2016-03-07 02:34:00,2016.0,3.0,6.0,12.0,6.0,2.0,2.0,3.0,2.0,17.0,14.0,999
2016-03-07,2016.0,3.0,7.0,17.0,34.0,999.0,,,2.32,14.29,10.74,320.0,9999.0,999.0,24.8,999.0,,,2016-03-07 17:34:00,2016.0,3.0,7.0,8.0,4.0,4.0,4.0,3.0,2.0,17.0,14.0,10
2016-03-08,2016.0,3.0,9.0,3.0,34.0,999.0,,,3.47,8.33,6.91,323.0,9999.0,999.0,24.5,999.0,,,2016-03-09 03:34:00,2016.0,3.0,8.0,5.0,8.0,6.0,8.0,1.0,7.0,16.0,14.0,10
2016-03-09,2016.0,3.0,9.0,18.0,4.0,999.0,,,3.33,11.11,7.65,320.0,9999.0,999.0,24.3,999.0,,,2016-03-09 18:04:00,2016.0,3.0,9.0,7.0,6.0,5.0,6.0,1.0,6.0,2.0,14.0,10
2016-03-10,2016.0,3.0,10.0,19.0,4.0,999.0,,,3.21,14.29,7.46,310.0,9999.0,999.0,24.1,999.0,,,2016-03-10 19:04:00,2016.0,3.0,10.0,7.0,3.0,3.0,3.0,2.0,6.0,3.0,15.0,10
2016-03-11,2016.0,3.0,11.0,17.0,34.0,999.0,,,3.32,11.76,7.72,321.0,9999.0,999.0,23.8,999.0,,,2016-03-11 17:34:00,2016.0,3.0,11.0,7.0,3.0,2.0,2.0,3.0,6.0,4.0,16.0,999
2016-03-12,2016.0,3.0,12.0,17.0,34.0,999.0,,,2.29,11.11,7.05,328.0,9999.0,999.0,24.0,999.0,,,2016-03-12 17:34:00,2016.0,3.0,12.0,4.0,2.0,2.0,2.0,3.0,5.0,4.0,16.0,999
2016-03-13,2016.0,3.0,13.0,23.0,4.0,999.0,,,3.0,15.38,10.0,345.0,9999.0,999.0,24.1,999.0,,,2016-03-13 23:04:00,2016.0,3.0,13.0,9.0,5.0,3.0,3.0,3.0,5.0,5.0,16.0,10
2016-03-14,2016.0,3.0,14.0,17.0,4.0,999.0,,,2.14,14.29,9.26,348.0,9999.0,999.0,24.2,999.0,,,2016-03-14 17:04:00,2016.0,3.0,14.0,7.0,4.0,3.0,3.0,3.0,4.0,5.0,16.0,9
2016-03-15,2016.0,3.0,15.0,18.0,4.0,999.0,,,1.51,11.76,8.69,334.0,9999.0,999.0,24.4,999.0,,,2016-03-15 18:04:00,2016.0,3.0,15.0,4.0,3.0,3.0,3.0,3.0,2.0,17.0,16.0,10
2016-03-16,2016.0,3.0,17.0,3.0,4.0,999.0,,,2.22,8.33,6.2,339.0,9999.0,999.0,24.4,999.0,,,2016-03-17 03:04:00,2016.0,3.0,16.0,4.0,3.0,3.0,3.0,2.0,5.0,1.0,16.0,10
2016-03-17,2016.0,3.0,17.0,19.0,4.0,999.0,,,4.0,11.76,9.72,352.0,9999.0,999.0,24.2,999.0,,,2016-03-17 19:04:00,2016.0,3.0,17.0,10.0,3.0,2.0,2.0,5.0,4.0,2.0,16.0,999
2016-03-18,2016.0,3.0,19.0,20.0,34.0,999.0,,,4.1,14.29,10.76,354.0,9999.0,999.0,24.1,999.0,,,2016-03-19 02:34:00,2016.0,3.0,18.0,15.0,6.0,3.0,3.0,12.0,4.0,2.0,1.0,10
2016-03-19,2016.0,3.0,20.0,3.0,4.0,999.0,,,3.46,14.29,9.89,351.0,9999.0,999.0,24.0,999.0,,,2016-03-20 03:04:00,2016.0,3.0,19.0,12.0,5.0,2.0,2.0,8.0,5.0,3.0,1.0,9
2016-03-20,2016.0,3.0,20.0,21.0,34.0,999.0,,,4.0,15.38,11.73,334.0,9999.0,999.0,24.1,999.0,,,2016-03-20 21:34:00,2016.0,3.0,20.0,15.0,8.0,2.0,2.0,8.0,4.0,3.0,16.0,999
2016-03-21,2016.0,3.0,21.0,17.0,34.0,999.0,,,2.53,14.29,9.83,341.0,9999.0,999.0,24.0,999.0,,,2016-03-21 17:34:00,2016.0,3.0,21.0,8.0,4.0,2.0,2.0,5.0,3.0,7.0,16.0,999
2016-03-22,2016.0,3.0,22.0,19.0,34.0,999.0,,,1.3,11.76,8.25,347.0,9999.0,999.0,24.4,999.0,,,2016-03-22 19:34:00,2016.0,3.0,22.0,3.0,2.0,2.0,2.0,3.0,2.0,17.0,1.0,999
2016-03-23,2016.0,3.0,24.0,3.0,4.0,999.0,,,1.09,11.76,7.89,316.0,9999.0,999.0,24.5,999.0,,,2016-03-24 03:04:00,2016.0,3.0,23.0,3.0,1.0,2.0,2.0,2.0,2.0,17.0,14.0,999
2016-03-24,2016.0,3.0,25.0,3.0,34.0,999.0,,,2.24,11.76,10.77,345.0,9999.0,999.0,24.5,999.0,,,2016-03-25 03:34:00,2016.0,3.0,24.0,5.0,2.0,2.0,2.0,4.0,2.0,17.0,16.0,999
2016-03-25,2016.0,3.0,25.0,21.0,34.0,999.0,,,2.04,11.76,8.82,351.0,9999.0,999.0,24.4,999.0,,,2016-03-25 21:34:00,2016.0,3.0,25.0,5.0,2.0,2.0,2.0,4.0,2.0,17.0,1.0,999
2016-03-26,2016.0,3.0,27.0,2.0,34.0,999.0,,,1.69,8.33,8.09,345.0,9999.0,999.0,25.0,999.0,,,2016-03-27 02:34:00,2016.0,3.0,26.0,3.0,2.0,2.0,2.0,2.0,2.0,17.0,1.0,999
2016-03-27,2016.0,3.0,28.0,2.0,4.0,999.0,,,1.76,12.5,8.92,321.0,9999.0,999.0,25.7,999.0,,,2016-03-28 02:04:00,2016.0,3.0,27.0,3.0,2.0,2.0,2.0,2.0,2.0,17.0,1.0,999
2016-03-28,2016.0,3.0,28.0,18.0,34.0,999.0,,,1.37,9.09,7.63,13.0,9999.0,999.0,24.7,999.0,,,2016-03-28 18:34:00,2016.0,3.0,28.0,2.0,2.0,2.0,2.0,2.0,4.0,11.0,1.0,999
2016-03-29,2016.0,3.0,30.0,3.0,4.0,999.0,,,2.77,18.18,9.5,328.0,9999.0,999.0,24.8,999.0,,,2016-03-30 03:04:00,2016.0,3.0,29.0,10.0,6.0,3.0,3.0,2.0,4.0,13.0,15.0,9
2016-03-30,2016.0,3.0,30.0,17.0,34.0,999.0,,,4.39,15.38,12.09,323.0,9999.0,999.0,24.7,999.0,,,2016-03-30 17:34:00,2016.0,3.0,30.0,18.0,15.0,3.0,4.0,4.0,2.0,17.0,14.0,9
2016-03-31,2016.0,3.0,31.0,17.0,34.0,999.0,,,3.68,15.38,11.98,323.0,9999.0,999.0,24.7,999.0,,,2016-03-31 17:34:00,2016.0,3.0,31.0,15.0,10.0,2.0,3.0,3.0,2.0,17.0,15.0,9
2016-04-01,2016.0,4.0,1.0,17.0,34.0,999.0,,,2.01,13.33,9.77,327.0,9999.0,999.0,24.8,999.0,,,2016-04-01 17:34:00,2016.0,4.0,1.0,6.0,3.0,2.0,2.0,2.0,3.0,5.0,15.0,999
2016-04-02,2016.0,4.0,3.0,3.0,4.0,999.0,,,1.53,10.53,7.13,328.0,9999.0,999.0,25.0,999.0,,,2016-04-03 03:04:00,2016.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,5.0,16.0,999
2016-04-03,2016.0,4.0,4.0,1.0,4.0,999.0,,,1.52,11.76,6.59,325.0,9999.0,999.0,25.1,999.0,,,2016-04-04 01:04:00,2016.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,16.0,11
2016-04-04,2016.0,4.0,4.0,19.0,34.0,999.0,,,1.1,11.11,6.38,334.0,9999.0,999.0,25.0,999.0,,,2016-04-04 19:34:00,2016.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,16.0,11
